LON;LAT;FECHA;CALLE;NUMERO;M2;DOLARES;PESOS;U_S_M2;Z_M2;BARRIOS;COMUNA
-58.47465211648877;-34.561913456969513;2012/12/07;CONGRESO;3600;280.0;250000;;892.9;0.0;COGHLAN;12
-58.493548812937277;-34.571709167414163;2012/12/13;CONGRESO;5400;651.0;650000;;998.5;0.0;VILLA URQUIZA;12
-58.494649563297202;-34.572286357210352;2012/12/13;CONGRESO;5500;630.0;650000;;1031.7;0.0;VILLA URQUIZA;12
-58.498386794470122;-34.574246126032918;2012/12/13;CONGRESO;5800;189.0;320000;;1693.1;0.0;VILLA URQUIZA;12
-58.499467851290042;-34.574812931259878;2012/12/13;CONGRESO;5900;252.0;390000;;1547.6;0.0;VILLA URQUIZA;12
-58.384415614695904;-34.624579849509388;2012/12/07;CONSTITUCION;1400;160.0;0;2400000;3067.5;15000.0;CONSTITUCION;1
-58.395690227736814;-34.625722953833758;2012/12/17;CONSTITUCION;2200;307.0;450000;;1465.8;0.0;SAN CRISTOBAL;3
-58.408107026879925;-34.598206331793598;2012/12/10;CORDOBA;2900;171.0;550000;;3216.4;0.0;BALVANERA;3
-58.410271612362088;-34.598230581285982;2012/12/17;CORDOBA;3100;227.0;740000;;3259.9;0.0;BALVANERA;3
-58.415995083507099;-34.597992821991646;2012/12/14;CORDOBA;3500;323.0;2200000;;6811.1;0.0;ALMAGRO;5
-58.418908236544482;-34.597927997743398;2012/12/14;CORDOBA;3700;535.0;2300000;;4299.1;0.0;ALMAGRO;5
-58.421747320235554;-34.597873421709245;2012/12/11;CORDOBA;3900;396.0;1900000;;4798.0;0.0;ALMAGRO;5
-58.437203694676121;-34.589735735674871;2012/12/13;CORDOBA;5300;684.0;3990000;;5833.3;0.0;VILLA CRESPO;15
-58.439471824916296;-34.588229528337081;2012/12/17;CORDOBA;5500;2060.0;1550000;;752.4;0.0;CHACARITA;15
-58.432191956455888;-34.656548725224056;2012/12/17;CORRALES;2300;113.0;110000;;973.5;0.0;VILLA SOLDATI;8
-58.438477135400447;-34.661016609322594;2012/12/13;CORRALES;2900;315.0;100000;;317.5;0.0;VILLA SOLDATI;8
-58.442991906129734;-34.665116042173736;2012/12/13;CORRALES;4400;113.0;110000;;973.5;0.0;VILLA SOLDATI;8
-58.46877691394392;-34.687611850310425;2012/12/17;CORRALES;6100;198.0;112000;;565.7;0.0;VILLA RIACHUELO;8
-58.478216687440806;-34.545974899906618;2012/12/17;CORREA;3000;372.0;550000;;1478.5;0.0;SAAVEDRA;12
-58.489965149401307;-34.551460000661805;2012/12/13;CORREA;4300;252.0;240000;;952.4;0.0;SAAVEDRA;12
-58.493649260487224;-34.553404649886573;2012/12/13;CORREA;4700;242.0;310000;;1281.0;0.0;SAAVEDRA;12
-58.410344198706341;-34.604168285733884;2012/12/14;CORRIENTES;3200;1150.0;5000000;;4347.8;0.0;BALVANERA;3
-58.411730977793972;-34.604221022317915;2012/12/04;CORRIENTES;3300;1140.0;5500000;;4824.6;0.0;BALVANERA;3
-58.41454572686974;-34.604150843018786;2012/12/10;CORRIENTES;3500;160.0;800000;;5000.0;0.0;ALMAGRO;5
-58.418019420175483;-34.603609164399572;2012/12/04;CORRIENTES;3800;8000.0;6000000;;750.0;0.0;ALMAGRO;5
-58.4444032775762;-34.594874381187033;2012/12/13;CORRIENTES;5800;231.0;800000;;3463.2;0.0;VILLA CRESPO;15
-58.445824395380505;-34.593352922507599;2012/12/13;CORRIENTES;6100;407.0;850000;;2088.5;0.0;VILLA CRESPO;15
-58.448431560308528;-34.590485315444177;2012/12/17;CORRIENTES;6300;398.0;920000;;2311.6;0.0;CHACARITA;15
-58.389810043363092;-34.640768388043654;2012/12/10;CORTEJARENA, JOSE A.;2900;288.0;130000;;451.4;0.0;BARRACAS;4
-58.50597801484151;-34.641531000803887;2012/10/11;CORVALAN;300;596.0;328000;;550.3;0.0;VILLA LURO;10
-58.506824069258343;-34.660770404470099;2012/12/17;COSQUIN;2200;375.0;180000;;480.0;0.0;MATADEROS;9
-58.427282761966062;-34.588163995954098;2012/12/14;COSTA RICA;4700;71.0;320000;;4507.0;0.0;PALERMO;14
-58.427282761966062;-34.588163995954098;2012/12/14;COSTA RICA;4700;170.0;750000;;4411.8;0.0;PALERMO;14
-58.432949751407044;-34.584015899048495;2012/12/17;COSTA RICA;5400;120.0;0;2100000;3578.7;17500.0;PALERMO;14
-58.435755155055297;-34.582010252586016;2012/12/14;COSTA RICA;5700;213.0;410000;;1924.9;0.0;PALERMO;14
-58.465942955490554;-34.559563162381565;2012/12/07;CRAMER;2700;605.0;475000;;785.1;0.0;BELGRANO;13
-58.465942955490554;-34.559563162381565;2012/12/10;CRAMER;2700;779.0;0;5400000;1417.6;6932.0;BELGRANO;13
-58.468186805006944;-34.556965758226781;2012/12/14;CRAMER;3000;285.0;550000;;1929.8;0.0;NUÑEZ;13
-58.47355184125189;-34.5505890929578;2012/12/10;CRAMER;3700;264.0;360000;;1363.6;0.0;SAAVEDRA;12
-58.476440733137139;-34.545247074310922;2012/12/10;CRAMER;4300;375.0;360000;;960.0;0.0;SAAVEDRA;12
-58.384096028229322;-34.654632208930082;2012/12/10;CRUZ, OSVALDO;2700;297.0;260000;;875.4;0.0;BARRACAS;4
-58.405683037622779;-34.65712174672101;2012/10/11;CRUZ, OSVALDO;3800;60.0;0;350000;1192.9;5833.3;NUEVA POMPEYA;4
-58.458919734833486;-34.556333128983354;2012/12/10;CUBA;2600;440.0;0;4500000;2091.5;10227.3;BELGRANO;13
-58.46739968520923;-34.546434815433713;2012/12/14;CUBA;3800;134.0;185000;;1380.6;0.0;NUÑEZ;13
-58.492081553919114;-34.583722598635269;2012/12/17;CUBAS, JOSE;2200;745.0;460000;;617.4;0.0;VILLA PUEYRREDON;12
-58.514944008083766;-34.597852410636186;2012/12/13;CUBAS, JOSE;4100;410.0;385000;;939.0;0.0;VILLA DEVOTO;11
-58.448761081661978;-34.611914944644624;2012/12/14;CUCHA CUCHA;900;403.0;360000;;893.3;0.0;CABALLITO;6
-58.449308579377295;-34.610888561875676;2012/12/14;CUCHA CUCHA;1000;237.0;320000;;1350.2;0.0;CABALLITO;6
-58.450051443220921;-34.609495863091581;2012/12/10;CUCHA CUCHA;1100;224.0;420000;;1875.0;0.0;CABALLITO;6
-58.455295938220708;-34.603711015148924;2012/12/13;CUCHA CUCHA;1700;365.0;740000;;2027.4;0.0;VILLA CRESPO;15
-58.485342960007941;-34.571651604901959;2012/12/13;CULLEN;4900;176.0;450000;;2556.8;0.0;VILLA URQUIZA;12
-58.495820488631644;-34.577398350089858;2012/12/13;CULLEN;5800;99.0;220000;;2222.2;0.0;VILLA URQUIZA;12
-58.465652010191967;-34.632423860612242;2012/12/17;CULPINA;200;412.0;550000;;1335.0;0.0;FLORES;7
-58.465145995527777;-34.633562738697783;2012/12/17;CULPINA;300;820.0;1200000;;1463.4;0.0;FLORES;7
-58.528071696804844;-34.619862120022859;2012/12/17;CURUZU CUATIA;2400;80.0;91000;;1137.5;0.0;VILLA REAL;10
-58.450636626618696;-34.597958525058033;2012/12/13;DARWIN;100;273.0;340000;;1245.4;0.0;VILLA CRESPO;15
-58.439830265089469;-34.589589887446714;2012/12/14;DARWIN;1200;253.0;520000;;2055.3;0.0;VILLA CRESPO;15
-58.437219455379818;-34.588190659869078;2012/12/14;DARWIN;1400;193.0;500000;;2590.7;0.0;PALERMO;14
-58.495601654533573;-34.569117981063258;2012/12/17;DE LA TECNICA;5500;229.0;245000;;1069.9;0.0;VILLA URQUIZA;12
-58.520998428389497;-34.64025804932615;2012/12/11;DE LA TORRE, LISANDRO;100;387.0;425000;;1098.2;0.0;LINIERS;9
-58.476144274307103;-34.592721491185358;2012/12/04;DE LOS CONSTITUYENTES;3000;540.0;200000;;370.4;0.0;PATERNAL;15
-58.486930492281076;-34.586984314554527;2012/12/13;DE LOS CONSTITUYENTES;3800;162.0;370000;;2284.0;0.0;AGRONOMIA;15
-58.489942104201603;-34.584027193885092;2012/12/13;DE LOS CONSTITUYENTES;4200;279.0;260000;;931.9;0.0;VILLA PUEYRREDON;12
-58.498142604105645;-34.57746484310001;2012/12/13;DE LOS CONSTITUYENTES;5200;275.0;320000;;1163.6;0.0;VILLA PUEYRREDON;12
-58.504793683738519;-34.666587470091407;2012/12/17;DE LOS CORRALES;7100;209.0;215000;;1028.7;0.0;MATADEROS;9
-58.46322278021367;-34.575091284132355;2012/12/07;DE LOS INCAS;3600;160.0;380000;;2375.0;0.0;COLEGIALES;13
-58.468167974371902;-34.577745498117146;2012/12/17;DE LOS INCAS;4000;252.0;0;2400000;1947.6;9523.8;VILLA ORTUZAR;15
-58.479314971514398;-34.585233841825676;2012/12/13;DE LOS INCAS;5000;252.0;600000;;2381.0;0.0;PARQUE CHAS;15
-58.480553253321219;-34.586168175572062;2012/12/13;DE LOS INCAS;5100;690.0;1600000;;2318.8;0.0;PARQUE CHAS;15
-58.483278103798199;-34.588224129454289;2012/12/14;DE LOS INCAS;5400;260.0;420000;;1615.4;0.0;PARQUE CHAS;15
-58.406787255465026;-34.616293199928677;2012/12/04;DEAN FUNES;500;1000.0;225000;;225.0;0.0;BALVANERA;3
-58.406081878302878;-34.620544321321567;2012/10/11;DEAN FUNES;900;676.0;990000;;1464.5;0.0;SAN CRISTOBAL;3
-58.371891873755857;-34.610111936090604;2012/12/14;DEFENSA;200;546.0;1400000;;2564.1;0.0;MONSERRAT;1
-58.37126884365874;-34.623056035752711;2012/12/13;DEFENSA;1300;957.0;1350000;;1410.7;0.0;SAN TELMO;1
-58.480425027817567;-34.543834610278246;2012/12/17;DEHEZA;3100;372.4;550000;;1477.0;0.0;SAAVEDRA;12
-58.421790151288;-34.571957688059008;2012/12/11;DEL LIBERTADOR;3800;1431.0;40000000;;27952.5;0.0;PALERMO;14
