X;Y;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIO;COMUNA;DIRECCION NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-34.66464097302093;-58.50868603303699;MONTIEL;2500;343;160000;466.5;0;14.5;MATADEROS;COMUNA 9;MONTIEL 2500;1440;C1440EVT
-34.58784881381463;-58.488248692640084;MORAN, PEDRO;2200;2030;1650000;812.8;0;14.5;AGRONOMIA;COMUNA 15;MORAN, PEDRO 2200;1419;C1419HJB
-34.62206608148827;-58.454507722563385;MORELOS;300;236;405000;1716.1;3.5;14.5;CABALLITO;COMUNA 6;MORELOS 300;1406;C1406BQB
-34.62206608148827;-58.454507722563385;MORELOS;300;238;410000;1722.7;3.2;14.5;CABALLITO;COMUNA 6;MORELOS 300;1406;C1406BQB
-34.61725385045243;-58.45670989398076;MORELOS;700;416;690000;1658.7;3.5;14.5;CABALLITO;COMUNA 6;MORELOS 700;1406;C1406BQJ
-34.61140845721045;-58.37327221602888;MORENO;500;2911;7000000;2404.7;0;14.5;MONSERRAT;COMUNA 1;MORENO 500;1091;C1091AAJ
-34.61329311208829;-58.40133784546091;MORENO;2500;319;330000;1034.5;0;14.5;BALVANERA;COMUNA 3;MORENO 2500;1094;C1094ABN
-34.613381483126645;-58.40302380640694;MORENO;2600;256;380000;1484.4;2.8;14.5;BALVANERA;COMUNA 3;MORENO 2600;1094;C1094ABP
-34.64941030641968;-58.41008260153556;MORENO, PERITO AV.;300;1351;1500000;1110.3;1.2;14.5;NUEVA POMPEYA;COMUNA 4;MORENO, PERITO AV. 300;1437;C1437BRP
-34.64106634140677;-58.48970010104235;MORETO;400;135;90000;666.7;0;14.5;VILLA LURO;COMUNA 10;MORETO 400;1407;C1407IYH
-34.63086804981247;-58.49465061446108;MORON;4700;210;200000;952.4;1.2;14.5;VELEZ SARSFIELD;COMUNA 10;MORON 4700;1407;C1407EOB
-34.584186724974366;-58.49863644280041;MOSCONI GENERAL AV.;2600;945;1650000;1746;0;14.5;VILLA PUEYRREDON;COMUNA 12;MOSCONI GENERAL AV. 2600;1419;C1419EQR
-34.586269460656574;-58.501995970816466;MOSCONI GENERAL AV.;2900;644;1450000;2251.6;0;14.5;VILLA PUEYRREDON;COMUNA 12;MOSCONI GENERAL AV. 2900;1419;C1419EQU
-34.58868216804655;-58.50601981986979;MOSCONI GENERAL AV.;3200;268;695000;2593.3;0;14.5;VILLA PUEYRREDON;COMUNA 12;MOSCONI GENERAL AV. 3200;1419;C1419EQX
-34.58950487919836;-58.507353586546486;MOSCONI GENERAL AV.;3300;190;490000;2578.9;0;14.5;VILLA PUEYRREDON;COMUNA 12;MOSCONI GENERAL AV. 3300;1419;C1419EQY
-34.58950487919836;-58.507353586546486;MOSCONI GENERAL AV.;3300;394;650000;1649.7;5.2;14.5;VILLA PUEYRREDON;COMUNA 12;MOSCONI GENERAL AV. 3300;1419;C1419EQY
-34.59735274189049;-58.44940629481252;MUÑECAS;1200;605;850000;1405;3.5;14.5;VILLA CRESPO;COMUNA 15;MUÑECAS 1200;1414;C1414AEJ
-34.63685176393455;-58.42305574728608;MUÑIZ;1900;204;195000;955.9;3.8;14.5;BOEDO;COMUNA 5;MUÑIZ 1900;1255;C1255ACP
-34.62725726684031;-58.49912833311496;MURATURE;4800;513;480000;935.7;0;14.5;VELEZ SARSFIELD;COMUNA 10;MURATURE 4800;1407;C1407FCF
-34.64028262317444;-58.51859674086648;MURGUIONDO;100;204;190000;931.4;3.5;14.5;LINIERS;COMUNA 9;MURGUIONDO 100;1408;C1408GYB
-34.64028262317444;-58.51859674086648;MURGUIONDO;100;433;370000;854.5;3.5;14.5;LINIERS;COMUNA 9;MURGUIONDO 100;1408;C1408GYB
-34.59989597524916;-58.444669777285256;MURILLO;800;247;285000;1153.8;2;14.5;VILLA CRESPO;COMUNA 15;MURILLO 800;1414;C1414AFF
-34.598983365365385;-58.44567533030575;MURILLO;900;251;495000;1972.1;0;14.5;VILLA CRESPO;COMUNA 15;MURILLO 900;1414;C1414AFH
-34.598983365365385;-58.44567533030575;MURILLO;900;342;400000;1169.6;2;14.5;VILLA CRESPO;COMUNA 15;MURILLO 900;1414;C1414AFH
-34.598983365365385;-58.44567533030575;MURILLO;900;346;510000;1474;2;14.5;VILLA CRESPO;COMUNA 15;MURILLO 900;1414;C1414AFH
-34.59815863089777;-58.44658647612657;MURILLO;1000;332;600000;1807.2;3.5;14.5;VILLA CRESPO;COMUNA 15;MURILLO 1000;1414;C1414AFJ
-34.59661805248804;-58.44829050420714;MURILLO;1200;115;170000;1478.3;0;14.5;VILLA CRESPO;COMUNA 15;MURILLO 1200;1414;C1414AFN
-34.56661641341986;-58.48055019670264;NAHUEL HUAPI;4300;760;900000;1184.2;1.6;14.5;VILLA URQUIZA;COMUNA 12;NAHUEL HUAPI 4300;1430;C1430BCT
-34.570042257136485;-58.48654483442502;NAHUEL HUAPI;4900;400;1090000;2725;4;14.5;VILLA URQUIZA;COMUNA 12;NAHUEL HUAPI 4900;1431;C1431BTH
-34.55749234886427;-58.48061681164872;NAON, ROMULO;3500;150;395000;2633.3;0;14.5;COGHLAN;COMUNA 12;NAON, ROMULO 3500;1430;C1430EQP
-34.55641154526774;-58.48149406886713;NAON, ROMULO;3600;151;430000;2847.7;0;14.5;SAAVEDRA;COMUNA 12;NAON, ROMULO 3600;1430;C1430EQR
-34.59002956938141;-58.488045923875404;NAVARRO;2300;330;250000;757.6;1.2;14.5;AGRONOMIA;COMUNA 15;NAVARRO 2300;1419;C1419HSD
-34.594200933972886;-58.4948021158499;NAVARRO;2900;420;420000;1000;0;14.5;AGRONOMIA;COMUNA 15;NAVARRO 2900;1419;C1419HTD
-34.5983129977968;-58.501460243802136;NAVARRO;3400;378;410000;1084.7;1;14.5;VILLA DEVOTO;COMUNA 11;NAVARRO 3400;1419;C1419HTN
-34.61148843490554;-58.522516020996555;NAVARRO;5100;250;239000;956;1.2;14.5;VILLA DEVOTO;COMUNA 11;NAVARRO 5100;1419;C1419HUX
-34.60062442910652;-58.49182763572138;NAZARRE;3000;459;500000;1089.3;0;14.5;VILLA DEL PARQUE;COMUNA 11;NAZARRE 3000;1417;C1417DWJ
-34.61238259865949;-58.51159990852799;NAZARRE;4700;143;180000;1258.7;1.2;14.5;VILLA DEVOTO;COMUNA 11;NAZARRE 4700;1417;C1417DYF
-34.58720368557175;-58.50142806800126;NAZCA;4600;719;1600000;2225.3;3.5;14.5;VILLA PUEYRREDON;COMUNA 12;NAZCA 4600;1419;C1419DFV
-34.61656414116001;-58.4774426015441;NAZCA AV.;1500;433;650000;1501.2;5;14.5;VILLA SANTA RITA;COMUNA 11;NAZCA AV. 1500;1416;C1416ASQ
-34.634677254468606;-58.35755244980713;NECOCHEA;1200;576;100000;173.6;0;14.5;BOCA;COMUNA 4;NECOCHEA 1200;1158;C1158ACR
-34.61572709722785;-58.45460944130749;NEUQUEN;1500;433;460000;1062.4;1.6;14.5;CABALLITO;COMUNA 6;NEUQUEN 1500;1405;C1405CKT
-34.619478109360706;-58.468270717483804;NEUQUEN;2500;92;165000;1793.5;2.8;14.5;FLORES;COMUNA 7;NEUQUEN 2500;1406;C1406FOT
-34.619914024906095;-58.46967556550068;NEUQUEN;2600;262;370000;1412.2;3;14.5;FLORES;COMUNA 7;NEUQUEN 2600;1406;C1406FOV
-34.580051334283944;-58.447354608758836;NEWBERY, JORGE;3300;969;1350000;1393.2;1.5;14.5;COLEGIALES;COMUNA 13;NEWBERY, JORGE 3300;1426;C1426CYJ
-34.58375430472469;-58.44911263848685;NEWBERY, JORGE AV.;3600;260;450000;1730.8;1.6;14.5;CHACARITA;COMUNA 15;NEWBERY, JORGE AV. 3600;1427;C1427EGO
;;NIZA;1700;150;160000;1066.7;1.2;14.5;;;;;
-34.60953813153382;-58.50299249506148;NOGOYA;4100;247;480000;1943.3;0;14.5;VILLA DEVOTO;COMUNA 11;NOGOYA 4100;1417;C1417FNZ
-34.61137092946091;-58.50604019626682;NOGOYA;4400;220;460000;2090.9;3;14.5;VILLA DEVOTO;COMUNA 11;NOGOYA 4400;1417;C1417FOF
-34.554916677203344;-58.4759557386002;NUÑEZ;3400;698;950000;1361;0;14.5;COGHLAN;COMUNA 12;NUÑEZ 3400;1429;C1429BXB
-34.59954237218472;-58.51061774719653;NUEVA YORK;3900;170;390000;2294.1;0;14.5;VILLA DEVOTO;COMUNA 11;NUEVA YORK 3900;1419;C1419HDL
-34.629077981225585;-58.382494268397615;O'BRIEN;1200;203;330000;1625.6;4;14.5;CONSTITUCION;COMUNA 1;O'BRIEN 1200;1137;C1137ABB
-34.57194361505536;-58.45594366404478;OLAGUER Y FELIU, VIRREY;3000;1250;820000;656;1.6;14.5;COLEGIALES;COMUNA 13;OLAGUER Y FELIU, VIRREY 3000;1426;C1426ECD
-34.63899405375278;-58.367647439466836;OLAVARRIA;1100;190;165000;868.4;0;14.5;BOCA;COMUNA 4;OLAVARRIA 1100;1162;C1162ACD
-34.65585702389905;-58.517232400275255;OLAVARRIETA, DIEGO DE;1600;200;197000;985;0;14.5;MATADEROS;COMUNA 9;OLAVARRIETA, DIEGO DE 1600;1440;C1440EUD
-34.65107546218892;-58.50636862251151;OLIDEN;1300;176;198000;1125;0;14.5;MATADEROS;COMUNA 9;OLIDEN 1300;1440;C1440CPH
-34.661620262503675;-58.49349407369278;OLIDEN;2500;169;120000;710.1;0;14.5;MATADEROS;COMUNA 9;OLIDEN 2500;1440;C1440CQX
-34.668106282970285;-58.48530184305657;OLIDEN;3200;175;95000;542.9;0;14.5;VILLA LUGANO;COMUNA 8;OLIDEN 3200;1439;C1439FNH
-34.65202238793958;-58.481911010102856;OLIVERA AV.;1200;264;178000;674.2;1.2;14.5;PARQUE AVELLANEDA;COMUNA 9;OLIVERA AV. 1200;1407;C1407INY
-34.631621458743034;-58.51826998208128;OPORTO;6200;175;160000;914.3;1.2;14.5;VERSALLES;COMUNA 10;OPORTO 6200;1408;C1408CEB
-34.60244530220485;-58.46113316168625;OROÑO, NICASIO;2100;101;219000;2168.3;3;14.5;PATERNAL;COMUNA 15;OROÑO, NICASIO 2100;1416;C1416BZT
-34.60244530220485;-58.46113316168625;OROÑO, NICASIO;2100;262;400000;1526.7;3;14.5;PATERNAL;COMUNA 15;OROÑO, NICASIO 2100;1416;C1416BZT
-34.615091698473584;-58.44527906659061;ORTEGA;1000;151;330000;2185.4;1.6;14.5;CABALLITO;COMUNA 6;ORTEGA 1000;1405;C1405CTD
-34.57015133131427;-58.48664955246969;PACHECO;2800;284;790000;2781.7;3.5;14.5;VILLA URQUIZA;COMUNA 12;PACHECO 2800;1431;C1431FJF
-34.563202467749825;-58.4919192939802;PACHECO;3500;375;350000;933.3;1.6;14.5;VILLA URQUIZA;COMUNA 12;PACHECO 3500;1431;C1431FJT
-34.61762787347321;-58.46045473469427;PAEZ;1900;195;290000;1487.2;3.5;14.5;FLORES;COMUNA 7;PAEZ 1900;1406;C1406FQD
-34.62089501143813;-58.469174861939265;PAEZ;2600;268;450000;1679.1;0;14.5;FLORES;COMUNA 7;PAEZ 2600;1406;C1406FQR
-34.622176174247684;-58.47334141113923;PAEZ;2900;165;580000;3515.2;0;14.5;FLORES;COMUNA 7;PAEZ 2900;1406;C1406FQX
-34.62261459858767;-58.4749769651363;PAEZ;3000;138;590000;4275.4;0;14.5;FLORES;COMUNA 7;PAEZ 3000;1406;C1406FQZ
-34.62261459858767;-58.4749769651363;PAEZ;3000;375;850000;2266.7;0;14.5;FLORES;COMUNA 7;PAEZ 3000;1406;C1406FQZ
-34.62261459858767;-58.4749769651363;PAEZ;3000;381;750000;1968.5;3.5;14.5;FLORES;COMUNA 7;PAEZ 3000;1406;C1406FQZ
-34.64171986905402;-58.36092019589921;PALACIOS, ALFREDO L.;700;253;195000;770.8;2;14.5;BOCA;COMUNA 4;PALACIOS, ALFREDO L. 700;1167;C1167AAB
-34.64383721079383;-58.527197514712306;PALMAR;7200;300;250000;833.3;0;14.5;LINIERS;COMUNA 9;PALMAR 7200;1408;C1408EEP
-34.63225647547398;-58.381231493885664;PARACAS;100;339;320000;944;3;14.5;CONSTITUCION;COMUNA 1;PARACAS 100;1275;C1275AFB
-34.5982981397299;-58.38682106984196;PARAGUAY;1400;185;900000;4864.9;5;14.5;RETIRO;COMUNA 1;PARAGUAY 1400;1057;C1057AAV
-34.59758948492693;-58.403315258817635;PARAGUAY;2500;288;1000000;3472.2;3.4;14.5;RECOLETA;COMUNA 2;PARAGUAY 2500;1121;C1121ABN
-34.57874801387067;-58.43192193210916;PARAGUAY;5300;330;900000;2727.3;3;14.5;PALERMO;COMUNA 14;PARAGUAY 5300;1425;C1425BTH
-34.59918048900073;-58.513633648361285;PAREJA;4100;533;1250000;2345.2;0;14.5;VILLA DEVOTO;COMUNA 11;PAREJA 4100;1419;C1419GVJ
-34.6117752711261;-58.397398742662226;PASCO;200;135;200000;1481.5;2.5;14.5;BALVANERA;COMUNA 3;PASCO 200;1081;C1081AAD
-34.6152298942772;-58.39778117970709;PASCO;500;455;475000;1044;0;14.5;BALVANERA;COMUNA 3;PASCO 500;1081;C1081AAJ
-34.617226251577115;-58.39759138759299;PASCO;700;240;360000;1500;0;14.5;BALVANERA;COMUNA 3;PASCO 700;1219;C1219ABD
-34.60120698960161;-58.39985123463112;PASTEUR;700;450;1400000;3111.1;4;14.5;BALVANERA;COMUNA 3;PASTEUR 700;1028;C1028AAN
-34.626952889663;-58.39690123209538;PAVON;2300;167;220000;1317.4;4.3;14.5;SAN CRISTOBAL;COMUNA 3;PAVON 2300;1248;C1248AAR
-34.62814429391356;-58.406515782076006;PAVON;3000;747;900000;1204.8;0;14.5;SAN CRISTOBAL;COMUNA 3;PAVON 3000;1253;C1253AAN
-34.617441850619656;-58.449396529973214;PAYSANDU;500;534;525000;983.1;3;14.5;CABALLITO;COMUNA 6;PAYSANDU 500;1405;C1405ANB
-34.59878156538523;-58.45666674564091;PAYSANDU;2300;286;298000;1042;0;14.5;PATERNAL;COMUNA 15;PAYSANDU 2300;1416;C1416CDX
-34.64766946672948;-58.528570438822676;PAZ, GRAL. AV.;11300;252;250000;992.1;0;14.5;LINIERS;COMUNA 9;PAZ, GRAL. AV. 11300;1408;C1408FGY
-34.66671914334046;-58.51116322450844;PAZ, GRAL. AV.;13200;216;149000;689.8;0;14.5;MATADEROS;COMUNA 9;PAZ, GRAL. AV. 13200;1440;C1440FJX
-34.6433268309801;-58.452364717530195;PEDERNERA;1400;110;69900;635.5;1.2;14.5;FLORES;COMUNA 7;PEDERNERA 1400;1406;C1406EFB
-34.557820045345636;-58.477647509613305;PEDRAZA, MANUELA;3700;234;590000;2521.4;0;14.5;COGHLAN;COMUNA 12;PEDRAZA, MANUELA 3700;1430;C1430AOF
-34.563086431978064;-58.48801898113918;PEDRAZA, MANUELA;4800;340;385000;1132.4;1.6;14.5;VILLA URQUIZA;COMUNA 12;PEDRAZA, MANUELA 4800;1431;C1431AJB
-34.567473221664606;-58.49682402906386;PEDRAZA, MANUELA;5600;76;119000;1565.8;1.6;14.5;VILLA URQUIZA;COMUNA 12;PEDRAZA, MANUELA 5600;1431;C1431AJR
-34.57070455113278;-58.50266530990525;PEDRAZA, MANUELA;6100;310;220000;709.7;1.6;14.5;VILLA URQUIZA;COMUNA 12;PEDRAZA, MANUELA 6100;1431;C1431AKD
-34.65022517389046;-58.40786315732666;PEPIRI;1100;194;145000;747.4;0;14.5;NUEVA POMPEYA;COMUNA 4;PEPIRI 1100;1437;C1437EJD
-34.6186266904775;-58.41895138050809;PEREZ, JOSE JULIAN;600;202;250000;1237.6;2.5;14.5;ALMAGRO;COMUNA 5;PEREZ, JOSE JULIAN 600;1217;C1217ACB
-34.560438071476405;-58.47455239068923;PEREZ, ROQUE;3000;225;290000;1288.9;1.6;14.5;COGHLAN;COMUNA 12;PEREZ, ROQUE 3000;1430;C1430FBJ
-34.63330830233794;-58.473990256211415;PERGAMINO;100;930;1350000;1451.6;3.5;14.5;FLORESTA;COMUNA 10;PERGAMINO 100;1406;C1406FHB
-34.640488674336645;-58.45561552951549;PERON, EVA AV.;2500;200;490000;2450;0;14.5;FLORES;COMUNA 7;PERON, EVA AV. 2500;1406;C1406HMZ
-34.64104760566254;-58.45660284038676;PERON, EVA AV.;2600;134;200000;1492.5;0;14.5;FLORES;COMUNA 7;PERON, EVA AV. 2600;1406;C1406HNN
-34.65171158841168;-58.47190947971698;PERON, EVA AV.;4200;430;340000;790.7;0;14.5;PARQUE AVELLANEDA;COMUNA 9;PERON, EVA AV. 4200;1407;C1407HUS
-34.65954552115669;-58.48129687549981;PERON, EVA AV.;5200;150;180000;1200;0;14.5;VILLA LUGANO;COMUNA 8;PERON, EVA AV. 5200;1439;C1439BSP
-34.60613516531958;-58.382063055400096;PERON, JUAN DOMINGO, TTE. GENERAL;1100;453;1200000;2649;5;14.5;SAN NICOLAS;COMUNA 1;PERON, JUAN DOMINGO, TTE. GENERAL 1100;1038;C1038AAV
-34.607659011835075;-58.41289035385805;PERON, JUAN DOMINGO, TTE. GENERAL;3300;226;290000;1283.2;3.5;14.5;BALVANERA;COMUNA 3;PERON, JUAN DOMINGO, TTE. GENERAL 3300;1198;C1198AAJ
-34.607659011835075;-58.41289035385805;PERON, JUAN DOMINGO, TTE. GENERAL;3300;380;690000;1815.8;3;14.5;BALVANERA;COMUNA 3;PERON, JUAN DOMINGO, TTE. GENERAL 3300;1198;C1198AAJ
-34.60595706342722;-58.42453381608718;PERON, JUAN DOMINGO, TTE. GENERAL;4100;303;1500000;4950.5;3;14.5;ALMAGRO;COMUNA 5;PERON, JUAN DOMINGO, TTE. GENERAL 4100;1198;C1198AAZ
-34.61371689732704;-58.37459986205856;PERU;500;225;1000000;4444.4;0;14.5;MONSERRAT;COMUNA 1;PERU 500;1067;C1067AAJ
;;PI Y MARGALL;600;471;360000;764.3;0;14.5;;;;;
-34.61302936814706;-58.398837378929336;PICHINCHA;300;153;200000;1307.2;0;14.5;BALVANERA;COMUNA 3;PICHINCHA 300;1082;C1082ACF
-34.633835723876814;-58.39521398247783;PICHINCHA;2100;200;480000;2400;0;14.5;PARQUE PATRICIOS;COMUNA 4;PICHINCHA 2100;1249;C1249ABR
-34.62718730040151;-58.375579546709275;PIEDRAS;1600;536;700000;1306;3.4;14.5;SAN TELMO;COMUNA 1;PIEDRAS 1600;1140;C1140ABH
-34.64216201846315;-58.515488567742274;PIERES;200;225;320000;1422.2;3;14.5;LINIERS;COMUNA 9;PIERES 200;1408;C1408HDB
-34.64310815983931;-58.51441209817057;PIERES;300;247;320000;1295.5;3;14.5;LINIERS;COMUNA 9;PIERES 300;1408;C1408HDD
-34.644915194369325;-58.51207042138385;PIERES;500;430;450000;1046.5;0;14.5;LINIERS;COMUNA 9;PIERES 500;1408;C1408HDH
;;PILAR;600;233;330000;1416.3;0;14.5;;;;;
-34.63311508927712;-58.35837752127016;PINZON;300;271;150000;553.5;0;14.5;BOCA;COMUNA 4;PINZON 300;1161;C1161ACF
-34.649412136283786;-58.508229486954164;PIZARRO;6200;368;265000;720.1;0;14.5;MATADEROS;COMUNA 9;PIZARRO 6200;1440;C1440BZT
-34.58472205440319;-58.468353387596174;PLAZA;800;225;390000;1733.3;3;14.5;VILLA ORTUZAR;COMUNA 15;PLAZA 800;1427;C1427CVB
-34.58283968595213;-58.467414045852635;PLAZA;1000;133;265000;1992.5;3;14.5;VILLA ORTUZAR;COMUNA 15;PLAZA 1000;1427;C1427CVF
-34.58283968595213;-58.467414045852635;PLAZA;1000;338;510000;1508.9;3;14.5;VILLA ORTUZAR;COMUNA 15;PLAZA 1000;1427;C1427CVF
-34.58174505994904;-58.46736987628417;PLAZA;1100;154;300000;1948.1;3;14.5;VILLA ORTUZAR;COMUNA 15;PLAZA 1100;1427;C1427CVH
-34.57568476261745;-58.46992033528775;PLAZA;1700;225;375000;1666.7;1;14.5;VILLA ORTUZAR;COMUNA 15;PLAZA 1700;1430;C1430DGD
;;PLAZA;4100;180;200000;1111.1;1.6;14.5;;;PLAZA 4100;;
-34.64032012218397;-58.41543829489957;POMAR, GREGORIO TTE. CNEL.;3700;582;860000;1477.7;0;14.5;NUEVA POMPEYA;COMUNA 4;POMAR, GREGORIO TTE. CNEL. 3700;1437;C1437JFF
-34.633287370519284;-58.44553356654045;PRIMERA JUNTA;1400;103;320000;3106.8;4.3;14.5;PARQUE CHACABUCO;COMUNA 7;PRIMERA JUNTA 1400;1406;C1406HKB
-34.61276064931965;-58.42682530910181;PRINGLES;100;94;230000;2446.8;0;14.5;ALMAGRO;COMUNA 5;PRINGLES 100;1183;C1183ADB
-34.61061961429507;-58.42756781909296;PRINGLES;200;149;280000;1879.2;2.8;14.5;ALMAGRO;COMUNA 5;PRINGLES 200;1183;C1183AEB
-34.600178416332845;-58.426818522120456;PRINGLES;1000;303;660000;2178.2;3;14.5;ALMAGRO;COMUNA 5;PRINGLES 1000;1183;C1183AER
-34.59927734478937;-58.42670063733647;PRINGLES;1100;633;1500000;2369.7;0;14.5;ALMAGRO;COMUNA 5;PRINGLES 1100;1183;C1183AET
;;PRUDAN, MANUEL SILVESTRE,TTE.;1200;105;160000;1523.8;0;14.5;;;;;
-34.6401009629047;-58.441667951980286;PUAN;1700;265;124500;469.8;0;14.5;PARQUE CHACABUCO;COMUNA 7;PUAN 1700;1406;C1406CSH
;;PUCH, MANUEL, GRAL;4800;175;210000;1200;3;14.5;;;;;
-34.60457696897652;-58.40547904160381;PUEYRREDON AV.;500;375;1900000;5066.7;4;14.5;BALVANERA;COMUNA 3;PUEYRREDON AV. 500;1032;C1032ABR
-34.6034144589682;-58.40527722455984;PUEYRREDON AV.;600;1582;5000000;3160.6;0;14.5;BALVANERA;COMUNA 3;PUEYRREDON AV. 600;1032;C1032ABS
-34.60198073983828;-58.40494000650852;PUEYRREDON AV.;700;199;1250000;6281.4;0;14.5;BALVANERA;COMUNA 3;PUEYRREDON AV. 700;1032;C1032ABT
-34.598520653072384;-58.403847371809945;PUEYRREDON AV.;1000;280;3000000;10714.3;0;14.5;BALVANERA;COMUNA 3;PUEYRREDON AV. 1000;1032;C1032ABW
-34.615098463395114;-58.440761058467395;PUEYRREDON, HONORIO, DR. AV.;400;310;1690000;5451.6;8;14.5;CABALLITO;COMUNA 6;PUEYRREDON, HONORIO, DR. AV. 400;1405;C1405BAN
-34.60788146365311;-58.44535014200723;PUEYRREDON, HONORIO, DR. AV.;1100;170;790000;4647.1;0;14.5;CABALLITO;COMUNA 6;PUEYRREDON, HONORIO, DR. AV. 1100;1405;C1405BAU
-34.60716427224583;-58.45329393130859;PUJOL;1400;303;250000;825.1;0;14.5;CABALLITO;COMUNA 6;PUJOL 1400;1416;C1416CIF
-34.634000279159196;-58.45180326924526;PUMACAHUA;700;396;470000;1186.9;2;14.5;PARQUE CHACABUCO;COMUNA 7;PUMACAHUA 700;1406;C1406DCN
-34.634000279159196;-58.45180326924526;PUMACAHUA;700;778;345000;443.4;2;14.5;PARQUE CHACABUCO;COMUNA 7;PUMACAHUA 700;1406;C1406DCN
;;QUERANDIES;4200;234;295000;1260.7;2.8;14.5;;;;;
-34.61131183361435;-58.42722470739472;QUERANDIES;4300;239;400000;1673.6;0;14.5;ALMAGRO;COMUNA 5;QUERANDIES 4300;1183;C1183AGB
-34.61161641466352;-58.42865616343967;QUERANDIES;4400;261;420000;1609.2;3.5;14.5;ALMAGRO;COMUNA 5;QUERANDIES 4400;1183;C1183AGD
-34.5543267777874;-58.463143285591435;QUESADA;2400;263;1250000;4752.9;5;14.5;NUÑEZ;COMUNA 13;QUESADA 2400;1429;C1429COJ
-34.56645041344039;-58.486342112771375;QUESADA;4800;208;450000;2163.5;3.5;14.5;VILLA URQUIZA;COMUNA 12;QUESADA 4800;1431;C1431ACD
-34.56752457929398;-58.48843517148572;QUESADA;5000;228;519000;2276.3;3.5;14.5;VILLA URQUIZA;COMUNA 12;QUESADA 5000;1431;C1431ACH
;;QUINQUELA MARTIN, BENITO;700;220;80000;363.6;0;14.5;;;;;
-34.544636716921175;-58.48009367093888;QUINTANA;4600;375;1000000;2666.6;3;14.5;SAAVEDRA;COMUNA 12;QUINTANA 4600;1429;C1429ARD
;;QUIRNO COSTA, NORBERTO, DR.;100;360;352000;977.8;0;14.5;;;;;
;;QUIROS;2600;232;219000;944;2;14.5;;;;;
-34.6167054438078;-58.418237101667145;QUITO;3700;288;470000;1631.9;3.5;14.5;ALMAGRO;COMUNA 5;QUITO 3700;1212;C1212ABB
-34.54755294520172;-58.48413462694481;RAMALLO;3600;297;290000;976.4;1.6;14.5;SAAVEDRA;COMUNA 12;RAMALLO 3600;1430;C1430COD
-34.597760004631596;-58.4373482152435;RAMIREZ DE VELASCO, JUAN;600;44;90000;2045.5;0;14.5;VILLA CRESPO;COMUNA 15;RAMIREZ DE VELASCO, JUAN 600;1414;C1414AQL
-34.595799187132044;-58.43918802656956;RAMIREZ DE VELASCO, JUAN;800;259;723000;2791.5;1.6;14.5;VILLA CRESPO;COMUNA 15;RAMIREZ DE VELASCO, JUAN 800;1414;C1414AQP
-34.59223106711227;-58.44252932013308;RAMIREZ DE VELASCO, JUAN;1200;201;250000;1243.8;2;14.5;VILLA CRESPO;COMUNA 15;RAMIREZ DE VELASCO, JUAN 1200;1414;C1414AQX
-34.59057408263611;-58.44415760295975;RAMIREZ DE VELASCO, JUAN;1400;265;290000;1094.3;1.6;14.5;CHACARITA;COMUNA 15;RAMIREZ DE VELASCO, JUAN 1400;1414;C1414ARB
-34.60439640134211;-58.43322041358003;RAMOS MEJIA;1000;225;550000;2444.4;0;14.5;CABALLITO;COMUNA 6;RAMOS MEJIA 1000;1405;C1405CAJ
;;RAVIGNANI, EMILIO, DR.;1100;174;370000;2126.4;1.6;14.5;;;;;
;;RAVIGNANI, EMILIO, DR.;1100;274;370000;1350.4;1.6;14.5;;;;;
-34.583423395435844;-58.44139124160476;RAVIGNANI, EMILIO, DR.;1500;344;930000;2703.5;2.6;14.5;PALERMO;COMUNA 14;RAVIGNANI, EMILIO, DR. 1500;1414;C1414CPJ
-34.63813556416679;-58.36948215417994;REGIMIENTO DE PATRICIOS AV.;900;7422;7900000;1064.4;4;14.5;BOCA;COMUNA 4;REGIMIENTO DE PATRICIOS AV. 900;1265;C1265AEO
-34.65230594937051;-58.48891885879271;REMEDIOS;5000;173;160000;924.9;0;14.5;MATADEROS;COMUNA 9;REMEDIOS 5000;1440;C1440AXD
-34.65300671985394;-58.489667778749634;REMEDIOS;5100;156;119000;762.8;3;14.5;MATADEROS;COMUNA 9;REMEDIOS 5100;1440;C1440AXF
-34.60894859912444;-58.4489031801807;REPETTO, NICOLAS, DR.;1100;437;600000;1373;0;14.5;CABALLITO;COMUNA 6;REPETTO, NICOLAS, DR. 1100;1405;C1405AER
-34.60178705911896;-58.45544144492798;REPETTO, NICOLAS, DR.;2000;450;400000;888.9;0;14.5;VILLA CRESPO;COMUNA 15;REPETTO, NICOLAS, DR. 2000;1416;C1416CLR
-34.6147225473793;-58.38886003030586;REPUBLICA BOLIVARIANA DE VENEZUELA;1600;168;280000;1666.7;3;14.5;MONSERRAT;COMUNA 1;REPUBLICA BOLIVARIANA DE VENEZUELA 1600;1095;C1095ABF
-34.6147225473793;-58.38886003030586;REPUBLICA BOLIVARIANA DE VENEZUELA;1600;300;480000;1600;3;14.5;MONSERRAT;COMUNA 1;REPUBLICA BOLIVARIANA DE VENEZUELA 1600;1095;C1095ABF
-34.61505762446432;-58.39309161505732;REPUBLICA BOLIVARIANA DE VENEZUELA;1900;282;320000;1134.8;2.8;14.5;BALVANERA;COMUNA 3;REPUBLICA BOLIVARIANA DE VENEZUELA 1900;1096;C1096ABF
